,code,i94port_raw,i94port_state,i94port_bps,i94port_city,place,city,city_ascii,state_id,state_name,county_fips,county_name,latitude,longitude,population,population_proper,density,source,incorporated,timezone,zips,id,city_ascii_upper,country,country_code,,,
616,YGF,No PORT Code (YGF),unknown,unknown,No PORT Code (YGF),unknown,unknown,unknown,unknown,unknown,unknown,unknown,41,101,-1,-1,-1,unknown,unknown,unknown,unknown,-1,unknown,unknown,unknown,,,
517,888,UNIDENTIFED AIR / SEAPORT,unknown,unknown,UNIDENTIFED AIR / SEAPORT,unknown,unknown,unknown,unknown,unknown,unknown,unknown,41,101,-1,-1,-1,unknown,unknown,unknown,unknown,-1,unknown,unknown,unknown,,,
518,UNK,UNKNOWN POE,unknown,unknown,UNKNOWN POE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,41,101,-1,-1,-1,unknown,unknown,unknown,unknown,-1,unknown,unknown,unknown,,,
550,IWA,"INVALID - IWAKUNI, JAPAN",unknown,unknown,"INVALID - IWAKUNI, JAPAN",unknown,unknown,unknown,unknown,unknown,unknown,unknown,41,101,-1,-1,-1,unknown,unknown,unknown,unknown,-1,unknown,unknown,unknown,,,
575,ZZZ,MEXICO Land (Banco de Mexico),unknown,unknown,MEXICO Land (Banco de Mexico),Mexico Land (Banco de Mexico),unknown,unknown,unknown,unknown,unknown,unknown,41,101,-1,-1,-1,unknown,unknown,unknown,unknown,-1,unknown,unknown,unknown,,,
404,DLR,"DEL RIO, TX",TX,unknown,DEL RIO,unknown,Del Rio,Del Rio,TX,Texas,48465,Val Verde,29.3706,-100.8798,44424,36006,683.0,polygon,TRUE,America/Chicago,78840 78841 78842 78847,1840019607,DEL RIO,United States,US,,,
393,ADT,"AMISTAD DAM, TX",TX,unknown,AMISTAD DAM,Amistad Dam,Lake View,Lake View,TX,Texas,48465,Val Verde,29.4590,-100.9532,,,155.2,polygon,FALSE,America/Chicago,78840,1840018245,,United States,US,,,
238,GGW,"GLASGOW, MT",MT,unknown,GLASGOW,unknown,Glasgow,Glasgow,MT,Montana,30105,Valley,48.199,-106.6321,3371,3319,913.0,polygon,TRUE,America/Denver,59230,1840019754,GLASGOW,United States,US,,,
244,OPH,"OPHEIM, MT",MT,unknown,OPHEIM,unknown,Opheim,Opheim,MT,Montana,30105,Valley,48.8571,-106.4084,85,85,157.0,polygon,TRUE,America/Denver,59250,1840022267,OPHEIM,United States,US,,,
376,VQS,"VIEQUES-ARPT, PR",PR,unknown,VIEQUES-ARPT,unknown,Vieques Zona Urbana,Vieques Zona Urbana,PR,Puerto Rico,72147,Vieques,18.1463,-65.4428,,,1063.8,polygon,FALSE,America/Puerto_Rico,765,1630035597,,United States,US,,,
83,DAB,"DAYTONA BEACH INTERNATIONAL, FL",FL,unknown,DAYTONA BEACH INTERNATIONAL,unknown,Daytona Beach,Daytona Beach,FL,Florida,12127,Volusia,29.1995,-81.0982,68055,68055,400,polygon,TRUE,America/New_York,32124 32174 32117 32114 32118 32119 32115 32116 32120 32121 32126 32198,1840015068,,United States,US,,,
258,RDU,"RALEIGH/DURHAM, NC",NC,unknown,RALEIGH/DURHAM,unknown,Raleigh,Raleigh,NC,North Carolina,37183,Wake,35.8323,-78.6439,1018336.0,464758,1236,polygon,TRUE,America/New_York,27617 27616 27615 27614 27613 27612 27610 27609 27601 27603 27604 27605 27606 27608 27607 27602 27619 27620 27621 27622 27624 27626 27627 27628 27634 27636 27640 27650 27656 27658 27661 27668 27675 27676 27690 27697 27698,1840014497,,United States,US,,,
271,MND,"MINOT, ND",ND,unknown,MINOT,unknown,Minot,Minot,ND,North Dakota,38101,Ward,48.2374,-101.278,49884,47822,679.0,polygon,TRUE,America/Chicago,58707 58703 58702 58701,1840000053,MINOT,United States,US,,,
157,CLS,"CALAIS, ME",ME,unknown,CALAIS,unknown,Calais,Calais,ME,Maine,23029,Washington,45.134,-67.224,2396,2988,33.0,polygon,TRUE,America/New_York,04619,1840000271,CALAIS,United States,US,,,
162,EPM,"EASTPORT, ME",ME,unknown,EASTPORT,unknown,Eastport,Eastport,ME,Maine,23029,Washington,44.9137,-67.0183,1267,1267,134.0,polygon,TRUE,America/Moncton,04631,1840000272,EASTPORT,United States,US,,,
161,EPT,"EASTPORT MUNICIPAL, ME",ME,unknown,EASTPORT MUNICIPAL,unknown,Eastport,Eastport,ME,Maine,23029,Washington,44.9137,-67.0183,1267,1267,134,polygon,TRUE,America/Moncton,4631,1840000272,,United States,US,,,
163,FOR,"FOREST CITY, ME",ME,unknown,FOREST CITY,unknown,Forest City,Forest City,ME,Maine,23029,Washington,45.659722,-67.729722,,,,polygon,FALSE,America/Moncton,04413,,,United States,US,,,
171,LUB,"LUBEC, ME",ME,unknown,LUBEC,unknown,Lubec,Lubec,ME,Maine,23029,Washington,44.855,-66.9898,,,508.4,polygon,FALSE,America/New_York,04652,1840026106,LUBEC,United States,US,,,
179,VCB,"VANCEBORO, ME",ME,unknown,VANCEBORO,unknown,Vanceboro,Vanceboro,ME,Maine,23029,Washington,45.568848,-67.428562,140,138,2.7,polygon,FALSE,America/New_York,04491,,,United States,US,,,
354,HIO,"HILLSBORO, OR",OR,unknown,HILLSBORO,unknown,Hillsboro,Hillsboro,OR,Oregon,41067,Washington,45.5271,-122.9358,106894,106894,1618.0,polygon,TRUE,America/Los_Angeles,97006 97123 97124 97129,1840019932,HILLSBORO,United States,US,,,
310,REN,"RENO, NV",NV,unknown,RENO,unknown,Reno,Reno,NV,Nevada,32031,Washoe,39.5497,-119.8483,433271,248853,884.0,polygon,TRUE,America/Los_Angeles,89521 89523 89439 89503 89502 89501 89506 89509 89508 89519 89512 89505 89507 89533 89555 89557 89595 89599,1840020121,RENO,United States,US,,,
307,RNO,"CANNON INTL - RENO/TAHOE, NV",NV,unknown,CANNON INTL - RENO/TAHOE,unknown,Reno,Reno,NV,Nevada,32031,Washoe,39.5497,-119.8483,433271,248853,884.0,polygon,TRUE,America/Los_Angeles,89521 89523 89439 89503 89502 89501 89506 89509 89508 89519 89512 89505 89507 89533 89555 89557 89595 89599,1840020121,RENO,United States,US,,,
195,YIP,"WILLOW RUN - YPSILANTI, MI",MI,unknown,WILLOW RUN - YPSILANTI,unknown,Ypsilanti,Ypsilanti,MI,Michigan,26161,Washtenaw,42.2437,-83.6205,21076,21076,1924,polygon,TRUE,America/Detroit,48198 48197,1840000459,,United States,US,,,
183,DET,"DETROIT, MI",MI,unknown,DETROIT,unknown,Detroit,Detroit,MI,Michigan,26163,Wayne,42.3834,-83.1024,3522206,673104,1873.0,polygon,TRUE,America/Detroit,48209 48208 48201 48207 48206 48205 48204 48226 48238 48239 48234 48235 48233 48203 48202 48243 48214 48215 48216 48217 48210 48211 48212 48213 48219 48228 48224 48227 48221 48223 48231 48232 48244 48255 48260 48264 48266 48267 48268 48269 48272 48275 48277 48278 48279 48288,1840003971,DETROIT,United States,US,,,
185,GRO,"GROSSE ILE, MI",MI,unknown,GROSSE ILE,unknown,Gross Ile Township,Gross Ile Township,MI,Michigan,26163,Wayne,42.13,-83.160278,10371,10371,1080.3,polygon,TRUE,America/Detroit,48138 48183 48192,1840003971,GROSSE ILE TOWNSHIP,United States,US,,,
421,LAR,"LAREDO, TX",TX,unknown,LAREDO,unknown,Laredo,Laredo,TX,Texas,48479,Webb,27.5616,-99.487,260244,260654,966.0,polygon,TRUE,America/Chicago,78046 78045 78043 78040 78041 78042,1840021002,LAREDO,United States,US,,,
418,LLB,"JUAREZ-LINCOLN BRIDGE, TX",TX,unknown,JUAREZ-LINCOLN BRIDGE,Juarez-Lincoln International Bridge,Laredo,Laredo,TX,Texas,48479,Webb,27.500216,-99.502814,260244.0,260654,966,polygon,TRUE,America/Chicago,78046 78045 78043 78040 78041 78042,1840021002,,United States,US,,,
419,LCB,"LAREDO COLUMBIA BRIDGE, TX",TX,unknown,LAREDO COLUMBIA BRIDGE,Laredo Colmbia Solidarity International Bridge,Laredo,Laredo,TX,Texas,48479,Webb,27.700018,-99.744750,260244.0,260654,966,polygon,TRUE,America/Chicago,78046 78045 78043 78040 78041 78042,1840021002,,United States,US,,,
420,LRN,"LAREDO NORTH, TX",TX,unknown,LAREDO NORTH,Laredo North,Laredo,Laredo,TX,Texas,48479,Webb,27.597033,-99.536158,260244.0,260654,966,polygon,TRUE,America/Chicago,78046 78045 78043 78040 78041 78042,1840021002,,United States,US,,,
338,HPN,"WESTCHESTER - WHITE PLAINS, NY",NY,unknown,WESTCHESTER - WHITE PLAINS,unknown,White Plains,White Plains,NY,New York,36119,Westchester,41.0220,-73.7548,59047,59047,2334,polygon,TRUE,America/New_York,10603 10601 10606 10604 10605 10602,1840003477,,United States,US,,,
477,BEL,"BELLINGHAM, WA",WA,unknown,BELLINGHAM,unknown,Bellingham,Bellingham,WA,Washington,53073,Whatcom,48.7543,-122.4687,126015,89045,1241.0,polygon,TRUE,America/Los_Angeles,98229 98225 98226 98228,1840018346,BELLINGHAM,United States,US,,,
478,BLI,"BELLINGHAM, WASHINGTON #INTL",unknown,unknown,"BELLINGHAM, WASHINGTON #INTL",unknown,Bellingham,Bellingham,WA,Washington,53073,Whatcom,48.7543,-122.4687,126015.0,89045,1241,polygon,TRUE,America/Los_Angeles,98229 98225 98226 98228,1840018346,,United States,US,,,
479,BLA,"BLAINE, WA",WA,unknown,BLAINE,unknown,Blaine,Blaine,WA,Washington,53073,Whatcom,48.9839,-122.7414,5311,5311,365.0,polygon,TRUE,America/Los_Angeles,98230 98231,1840018347,BLAINE,United States,US,,,
148,LYN,"LYNDEN, WA",WA,unknown,LYNDEN,unknown,Lynden,Lynden,WA,Washington,53073,Whatcom,48.9503,-122.4544,17340,14259,1019.0,polygon,TRUE,America/Los_Angeles,98264,1840019752,LYNDEN,United States,US,,,
497,PIR,"POINT ROBERTS, WA",WA,unknown,POINT ROBERTS,unknown,Point Roberts,Point Roberts,WA,Washington,53073,Whatcom,48.9883,-123.0576,,,64.2,polygon,FALSE,America/Los_Angeles,98281,1840025234,POINT ROBERTS,United States,US,,,
502,SUM,"SUMAS, WA",WA,unknown,SUMAS,unknown,Sumas,Sumas,WA,Washington,53073,Whatcom,48.9956,-122.2695,1464,1464,384.0,polygon,TRUE,America/Los_Angeles,98295,1840021045,SUMAS,United States,US,,,
281,WND,"WILLISTON, ND",ND,unknown,WILLISTON,unknown,Williston,Williston,ND,North Dakota,38105,Williams,48.1814,-103.6364,26301,25586,426.0,polygon,TRUE,America/Chicago,58801 58802 58803,1840001871,WILLISTON,United States,US,,,
129,RFD,"GREATER ROCKFORD, IL",IL,unknown,GREATER ROCKFORD,unknown,Rockford,Rockford,IL,Illinois,17201,Winnebago,42.2598,-89.0641,285562,147051,881,polygon,TRUE,America/Chicago,61114 61109 61108 61104 61107 61101 61103 61102 61105 61106 61110 61125 61126,1840009132,,United States,US,,,
21,WRA,"WRANGELL, AK",AK,unknown,WRANGELL,unknown,Wrangell,Wrangell,AK,Alaska,2275,Wrangell,56.3319,-132.0221,2521,2521,0.0,polygon,TRUE,America/Sitka,99903 99929,1840000416,WRANGELL,United States,US,,,
229,BIL,"BILLINGS, MT",MT,unknown,BILLINGS,unknown,Billings,Billings,MT,Montana,30111,Yellowstone,45.7889,-108.5503,120800,109642,966.0,polygon,TRUE,America/Denver,59106 59105 59102 59101 59104 59107 59108 59115 59116 59117,1840018496,BILLINGS,United States,US,,,
33,SLU,"SAN LUIS, AZ",AZ,unknown,SAN LUIS,unknown,San Luis,San Luis,AZ,Arizona,4027,Yuma,32.4911,-114.7089,30647,32446,367.0,polygon,TRUE,America/Phoenix,85350 85349,1840021996,SAN LUIS,United States,US,,,
36,YUI,"YUMA, AZ",AZ,unknown,YUMA,unknown,Yuma,Yuma,AZ,Arizona,4027,Yuma,32.5991,-114.5488,138802,95502,304.0,polygon,TRUE,America/Phoenix,85365 85364 85369,1840021998,YUMA,United States,US,,,
590,YUM,"YUMA, AZ",AZ,unknown,YUMA,unknown,Yuma,Yuma,AZ,Arizona,4027,Yuma,32.5991,-114.5488,138802,95502,304.0,polygon,TRUE,America/Phoenix,85365 85364 85369,1840021998,YUMA,United States,US,,,
578,MAA,Abu Dhabi,unknown,unknown,Abu Dhabi,unknown,Abu Dhabi,Abu Dhabi,AE-AD,Abū Z̧aby,,,24.4667,54.3666,603492,,,,,,,,,United Arab Emirates,AE,,,
3,DAC,"DALTONS CACHE, AK",AK,unknown,DALTONS CACHE,Daltons Cache/Pleasant Camp Border Crossing,Haines,Haines,AK,Alaska,2100,Haines,59.449581,-136.360796,,,360.1,polygon,FALSE,America/Juneau,99827,1840023317,HAINES,United States,US,,,
4,PIZ,"DEW STATION PT LAY DEW, AK",AK,unknown,DEW STATION PT LAY DEW,Point Lay,Point Lay,Point Lay,AK,Alaska,2185,North Slope,69.734956,-162.884816,,,841.7,polygon,FALSE,America/Nome,99759,1840023477,POINT LAY,United States,US,,,
16,PKC,"POKER CREEK, AK",AK,unknown,POKER CREEK,Poker Creek-Little Gold Creek Border Crossing,Chicken,Chicken,AK,Alaska,2240,Southeast Fairbanks,64.0856,-141.001317,,,1.1,polygon,FALSE,America/Anchorage,99732,1840023469,CHICKEN,United States,US,,,
537,EZE,"BUENOS AIRES, MINISTRO PIST, ARGENTINA",unknown,unknown,"BUENOS AIRES, MINISTRO PIST, ARGENTINA",unknown,Buenos Aires,Buenos Aires,AR-BA,"Buenos Aires, Ciudad Autónoma de",,,-34.6025,-58.3975,12795000,,,,,,,,,Argentina,AR,,,
548,HAM,"HAMILTON, BERMUDA",unknown,unknown,"HAMILTON, BERMUDA",Hamilton,Hamilton,,BM-HM,Hamilton,,,32.2942,-64.7839,52320,,,,,,,,,Bermuda,BM,,,
535,BDA,"KINDLEY FIELD, BERMUDA",unknown,unknown,"KINDLEY FIELD, BERMUDA",unknown,Hamilton,Hamilton,BM-HM,Hamilton,,,32.2942,-64.7839,52320,,,,,,,,,Bermuda,BM,,,
569,GRU,"GUARULHOS INTL, SAO PAULO, BRAZIL",unknown,unknown,"GUARULHOS INTL, SAO PAULO, BRAZIL",unknown,São Paulo,Sao Paulo,BR-SP,São Paulo,,,-23.5587,-46.6250,18845000,,,,,,,,,Brazil,BR,,,
543,FBA,"FREEPORT, BAHAMAS",unknown,unknown,"FREEPORT, BAHAMAS",unknown,Freeport,Freeport,BS-FP,City of Freeport,,,26.5333,-78.7000,25383,,,,,,,,,"Bahamas, The",BS,,,
519,CLG,"CALGARY, CANADA",unknown,unknown,"CALGARY, CANADA",unknown,Calgary,Calgary,CA-AB,Alberta,,,51.0830,-114.0800,1110000,,,,,,,,,Canada,CA,,,
520,EDA,"EDMONTON, CANADA",unknown,unknown,"EDMONTON, CANADA",unknown,Edmonton,Edmonton,CA-AB,Alberta,,,53.5500,-113.5000,1058000,,,,,,,,,Canada,CA,,,
521,YHC,"HAKAI PASS, CANADA",unknown,unknown,"HAKAI PASS, CANADA",Hakai Pass,Campbell River,Campbell River,CA-BC,British Columbia,,,50.0171,-125.2500,33430,,,,,,,,,Canada,CA,,,
527,VCV,"VANCOUVER, CANADA",unknown,unknown,"VANCOUVER, CANADA",unknown,Vancouver,Vancouver,CA-BC,British Columbia,,,49.2734,-123.1216,2313328,,,,,,,,,Canada,CA,,,
528,VIC,"VICTORIA, CANADA",unknown,unknown,"VICTORIA, CANADA",unknown,Victoria,Victoria,CA-BC,British Columbia,,,48.4333,-123.3500,289625,,,,,,,,,Canada,CA,,,
529,WIN,"WINNIPEG, CANADA",unknown,unknown,"WINNIPEG, CANADA",unknown,Winnipeg,Winnipeg,CA-MB,Manitoba,,,49.8830,-97.1660,632063,,,,,,,,,Canada,CA,,,
522,HAL,"Halifax, NS, Canada",unknown,unknown,"Halifax, NS, Canada",Halifax,Halifax,,CA-NS,Nova Scotia,,,44.6500,-63.6000,359111,,,,,,,,,Canada,CA,,,
526,TOR,"TORONTO, CANADA",unknown,unknown,"TORONTO, CANADA",unknown,Toronto,Toronto,CA-ON,Ontario,,,43.7000,-79.4200,5213000,,,,,,,,,Canada,CA,,,
525,YXE,"SASKATOON, CANADA",unknown,unknown,"SASKATOON, CANADA",unknown,Saskatoon,Saskatoon,CA-SK,Saskatchewan,,,52.1700,-106.6700,198958,,,,,,,,,Canada,CA,,,
534,PEK,"BEIJING CAPITAL INTL, PRC",unknown,unknown,"BEIJING CAPITAL INTL, PRC",unknown,Beijing,Beijing,CN-BJ,Beijing,,,39.9289,116.3883,11106000,,,,,,,,,China,CN,,,
536,BOG,"BOGOTA, EL DORADO #ARPT, COLOMBIA",unknown,unknown,"BOGOTA, EL DORADO #ARPT, COLOMBIA",unknown,Bogota,Bogota,CO-CD,Bogotá,,,4.5964,-74.0833,7772000,,,,,,,,,Colombia,CO,,,
568,SRO,"SANTANA RAMOS #ARPT, COLOMBIA",unknown,unknown,"SANTANA RAMOS #ARPT, COLOMBIA",Santana Ramos,Puerto Rico,Puerto Rico,CO-CQ,Caqueta,,,2.216667,-75.25,,,,,,,,,,Colombia,CO,,,
75,TST,"NEWINGTON DATA CENTER TEST, CT",CT,unknown,NEWINGTON DATA CENTER TEST,unknown,,,CT,Connecticut,,,,,,,,,,,,,,United States,US,,,
533,BEI,"BEICA #ARPT, ETHIOPIA",unknown,unknown,"BEICA #ARPT, ETHIOPIA",Beica Airport,Nekemte,Nekemte,ET-OR,Oromīya,,,9.38638973236084,34.52190017700200,73018,,,,,,,,,Ethiopia,ET,,,
571,HIL,"SHILAVO, ETHIOPIA",unknown,unknown,"SHILAVO, ETHIOPIA",unknown,Shilavo,Shilavo,ET-SO,Somali,,,6.1,44.766667,,,,,,,,,,Ethiopia,ET,,,
567,SAN,"SAN SALVADOR, EL SALVADOR",unknown,unknown,"SAN SALVADOR, EL SALVADOR",unknown,San Salvador,San Salvador,EV-SS,San Salvador,,,13.7100,-89.2030,1433000,,,,,,,,,El Salvador,SV,,,
542,FOU,"FOUGAMOU #ARPT, GABON",unknown,unknown,"FOUGAMOU #ARPT, GABON",unknown,Fougamou,Fougamou,GA-NP,Ngounie Province,,,-1.216667,10.6,4100,4100,,,,,,,,Gabon,GA,,,
574,LGW,"WEST SUSSEX, ENGLAND",unknown,unknown,"WEST SUSSEX, ENGLAND",unknown,London,London,GB-WS,,,,51.5000,-0.1167,8567000,,,,,,,,,United Kingdom,GB,,,
114,AGA,"AGANA, GU",GU,unknown,AGANA,unknown,Agana,Agana,GU,Guam,,,13.479167,144.75,,,,,,Pacific/Chamorro,,,,United States,US,,,
554,MAL,"MANGOLE ARPT, INDONESIA",unknown,unknown,"MANGOLE ARPT, INDONESIA",unknown,Mangole Island,Mangole Island,ID-MI,Mangole Island,,,-1.856972,125.950802,36323,36323,74.9,,,,,,,Indonesia,ID,,,
552,LAH,"LABUHA ARPT, INDONESIA",unknown,unknown,"LABUHA ARPT, INDONESIA",unknown,Ternate,Ternate,ID-MU,Maluku Utara,,,0.7930,127.3630,187521,,,,,,,,,Indonesia,ID,,,
541,DUB,"DUBLIN, IRELAND",unknown,unknown,"DUBLIN, IRELAND",unknown,Dublin,Dublin,IE_DB,Dublin,,,53.3331,-6.2489,1059000,,,,,,,,,Ireland,IE,,,
570,SHA,"SHANNON, IRELAND",unknown,unknown,"SHANNON, IRELAND",unknown,Shannon,Shannon,IE-CL,Clare,,,52.7038,-8.8641,8781,,,,,,,,,Ireland,IE,,,
549,ICN,"INCHON, SEOUL KOREA",unknown,unknown,"INCHON, SEOUL KOREA",Seoul,Seoul,,KR-SL,Seoul,,,37.5663,126.9997,9796000,,,,,,,,,"Korea, South",KR,,,
546,GCM,"GRAND CAYMAN, CAYMAN ISLAND",unknown,unknown,"GRAND CAYMAN, CAYMAN ISLAND",unknown,George Town,George Town,KY-GT,,,,19.2804,-81.3300,4268,,,,,,,,,Cayman Islands,KY,,,
209,LIN,"NORTHERN SVC CENTER, MN",MN,unknown,NORTHERN SVC CENTER,unknown,,,MN,Minnesota,,,,,,,,,,,,,,United States,US,,,
387,SAI,"SAIPAN, SPN",unknown,unknown,"SAIPAN, SPN",unknown,Capitol Hill,Capitol Hill,MP-SP,Saipan,,,15.2137,145.7546,2500,,,,,,,,,Northern Mariana Islands,MP,,,
556,MEX,"JUAREZ INTL, MEXICO CITY, MX",MX,unknown,"JUAREZ INTL, MEXICO CITY",unknown,Mexico City,Mexico CIty,MX,Mexico,,,19.43333,-99.13333,8918653,8918653,16000,,,,,,,United States,US,,,
566,SLP,"SAN LUIS POTOSI #ARPT, MEXICO",unknown,unknown,"SAN LUIS POTOSI #ARPT, MEXICO",unknown,San Luis Potosí,San Luis Potosi,MX-SL,San Luis Potosí,,,22.1700,-101.0000,992000,,,,,,,,,Mexico,MX,,,
573,VER,"VERACRUZ, MEXICO",unknown,unknown,"VERACRUZ, MEXICO",unknown,Xalapa,Xalapa,MX-VE,Veracruz,,,19.5300,-96.9200,452186,,,,,,,,,Mexico,MX,,,
256,FOP,"MORRIS FIELDS AAF, NC",NC,unknown,MORRIS FIELDS AAF,unknown,,,NC,North Carolina,,,,,,,,,,,,,,United States,US,,,
530,AMS,"AMSTERDAM-SCHIPHOL, NETHERLANDS",unknown,unknown,"AMSTERDAM-SCHIPHOL, NETHERLANDS",unknown,Amsterdam,Amsterdam,NL-NH,Noord-Holland,,,52.3500,4.9166,1031000,,,,,,,,,Netherlands,NL,,,
572,TOK,"TOROKINA #ARPT, PAPUA, NEW GUINEA",unknown,unknown,"TOROKINA #ARPT, PAPUA, NEW GUINEA",unknown,Arawa,Arawa,PG-BG,Bougainville,,,-6.2280,155.5660,40266,,,,,,,,,Papua New Guinea,PG,,,
551,CND,"KOGALNICEANU, ROMANIA",unknown,unknown,"KOGALNICEANU, ROMANIA",unknown,Constanța,Constanta,RO-CO,Constanţa,,,44.2027,28.6100,303399,,,,,,,,,Romania,RO,,,
532,BAN,"BANKOK, THAILAND",unknown,unknown,"BANKOK, THAILAND",unknown,Bangkok,Bangkok,TH-KT,Krung Thep Maha Nakhon,,,13.7500,100.5166,6704000,,,,,,,,,Thailand,TH,,,
565,SNO,"SAKON NAKHON #ARPT, THAILAND",unknown,unknown,"SAKON NAKHON #ARPT, THAILAND",unknown,Sakhon Nakhon,Sakhon Nakhon,TH-SN,Sakon Nakhon,,,17.1679,104.1479,76237,,,,,,,,,Thailand,TH,,,
453,NWN,"NEWPORT, VA",VA,unknown,NEWPORT,Newport,,,VA,Virginia,,,,,,,,,,,,,,United States,US,,,
484,FER,"FERRY, WA",WA,unknown,FERRY,Ferry,unknown,unknown,WA,Washington,,,,,,,,,,,,,,United States,US,,,
553,DUR,"LOUIS BOTHA, SOUTH AFRICA",unknown,unknown,"LOUIS BOTHA, SOUTH AFRICA",unknown,Durban,Durban,ZA-KN,KwaZulu-Natal,,,-29.8650,30.9800,2729000,,,,,,,,,South Africa,ZA,,,
538,CUN,"CANCUN, MEXICO",unknown,unknown,"CANCUN, MEXICO",unknown,Cancún,Cancun,MX-QR,Quintana Roo,,,21.1700,-86.8300,542043,,,,,,,,,Mexico,MX,,,
560,NCA,"NORTH CAICOS, TURK & CAIMAN",unknown,unknown,"NORTH CAICOS, TURK & CAIMAN",unknown,Grand Turk,Grand Turk,TC-GT,Grand Turk,,,21.4664,-71.1360,5801,,,,,,,,,Turks And Caicos Islands,TC,,,
557,LHR,"MIDDLESEX, ENGLAND",unknown,unknown,"MIDDLESEX, ENGLAND",unknown,London,London,GB-MX,Middlesex,,,51.5000,-0.1167,8567000,,,,,,,,,United Kingdom,GB,,,
555,MDE,"MEDELLIN, COLOMBIA",unknown,unknown,"MEDELLIN, COLOMBIA",unknown,Medellín,Medellin,CO-AQ,Antioquia,,,6.2750,-75.5750,3297000,,,,,,,,,Colombia,CO,,,
540,MVD,"CARRASCO, URUGUAY",unknown,unknown,"CARRASCO, URUGUAY",unknown,Montevideo,Montevideo,UY-MV,Montevideo,,,-34.8580,-56.1711,1513000,,,,,,,,,Uruguay,UY,,,
523,MON,"MONTREAL, CANADA",unknown,unknown,"MONTREAL, CANADA",unknown,Montréal,Montreal,CA-QB,Québec,,,45.5000,-73.5833,3678000,,,,,,,,,Canada,CA,,,
558,NBO,"NAIROBI, KENYA",unknown,unknown,"NAIROBI, KENYA",unknown,Nairobi,Nairobi,KE-NC,Nairobi City,,,-1.2833,36.8167,3010000,,,,,,,,,Kenya,KE,,,
559,NAS,"NASSAU, BAHAMAS",unknown,unknown,"NASSAU, BAHAMAS",unknown,Nassau,Nassau,BS-NS,Nassau,,,25.0834,-77.3500,227940,,,,,,,,,"Bahamas, The",BS,,,
531,ARB,"ARUBA, NETH ANTILLES",unknown,unknown,"ARUBA, NETH ANTILLES",unknown,Oranjestad,Oranjestad,AW-OJ,Oranjestad,,,12.5304,-70.0290,68775,,,,,,,,,Aruba,AW,,,
524,OTT,"OTTAWA, CANADA",unknown,unknown,"OTTAWA, CANADA",unknown,Ottawa,Ottawa,CA-ON,Ontario,,,45.4167,-75.7000,1145000,,,,,,,,,Canada,CA,,,
561,PTY,"OMAR TORRIJOS, PANAMA",unknown,unknown,"OMAR TORRIJOS, PANAMA",Omar Torrijos,Panama City,Panama City,PA-PA,Panamá,,,8.9680,-79.5330,1281000,,,,,,,,,Panama,PA,,,
563,UIO,"QUITO (MARISCAL SUCR), ECUADOR",unknown,unknown,"QUITO (MARISCAL SUCR), ECUADOR",unknown,Quito,Quito,EC-PC,Pichincha,,,-0.2150,-78.5001,1701000,,,,,,,,,Ecuador,EC,,,
564,RIT,"ROME, ITALY",unknown,unknown,"ROME, ITALY",unknown,Rome,Rome,IT-LZ,Lazio,,,41.8960,12.4833,3339000,,,,,,,,,Italy,IT,,,
539,CRQ,"CARAVELAS, BA #ARPT, BRAZIL",unknown,unknown,"CARAVELAS, BA #ARPT, BRAZIL",unknown,São Mateus,Sao Mateus,BR-ES,Espírito Santo,,,-18.7296,-39.8600,77117,,,,,,,,,Brazil,BR,,,
562,SPV,"PAPUA, NEW GUINEA",unknown,unknown,"PAPUA, NEW GUINEA",unknown,Wewak,Wewak,PG-ES,East Sepik,,,-3.5535,143.6367,25143,,,,,,,,,Papua New Guinea,PG,,,
